# schema=1
1125	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	14	EQP_WEAPON	0	0	2	3
1126	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	27	EQP_WEAPON	0	0	3	2
1127	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	27	EQP_WEAPON	0	0	3	3
1128	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	27	EQP_WEAPON	0	0	3	2
1129	7|14|4008|4015|4030|4037	any	27	EQP_WEAPON	0	0	3	0
1130	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1131	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1132	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1133	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1134	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1135	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1136	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1137	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1138	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1139	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1140	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1141	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	40	EQP_WEAPON	0	0	4	0
1142	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	68	EQP_WEAPON	0	0	3	0
1143	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	74	EQP_WEAPON	0	0	3	0
1144	1|5|6|7|10|12|14|17|18|4002|4006|4007|4008|4011|4013|4015|4018|4019|4024|4028|4029|4030|4033|4035|4037|4040|4041	any	48	EQP_WEAPON	0	0	3	0
1145	14|4015|4037	any	75	EQP_WEAPON	0	0	3	0
1146	0|23|4001|4023|4045	any	30	EQP_WEAPON	0	0	3	1
1147	0|23|4001|4023|4045	any	30	EQP_WEAPON	0	0	3	2
1148	0|23|4001|4023|4045	any	45	EQP_WEAPON	0	0	4	1
1149	7|14|4008|4015|4030|4037	any	27	EQP_WEAPON	0	0	3	2
1151	1|7|14|4002|4008|4015|4024|4030|4037	any	18	EQP_ARMS	0	0	2	2
1152	1|7|14|4002|4008|4015|4024|4030|4037	any	18	EQP_ARMS	0	0	2	3
1153	1|7|14|4002|4008|4015|4024|4030|4037	any	18	EQP_ARMS	0	0	2	0
1154	1|7|14|4002|4008|4015|4024|4030|4037	any	18	EQP_ARMS	0	0	2	2
1155	1|7|14|4002|4008|4015|4024|4030|4037	any	18	EQP_ARMS	0	0	2	3
1156	1|7|14|4002|4008|4015|4024|4030|4037	any	18	EQP_ARMS	0	0	2	0
1157	1|7|14|4002|4008|4015|4024|4030|4037	any	33	EQP_ARMS	0	0	3	1
1158	1|7|14|4002|4008|4015|4024|4030|4037	any	33	EQP_ARMS	0	0	3	2
1159	1|7|14|4002|4008|4015|4024|4030|4037	any	33	EQP_ARMS	0	0	3	0
1160	1|7|14|4002|4008|4015|4024|4030|4037	any	33	EQP_ARMS	0	0	3	1
1161		any	48	EQP_ARMS	0	0	4	0
1162	1|7|14|4002|4008|4015|4024|4030|4037	any	33	EQP_ARMS	0	0	3	2
1163	7|14|4008|4015|4030|4037	any	33	EQP_ARMS	0	0	3	0
1164	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	0
1165	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	0
1166	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	0
1167	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	0
1168	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	0
1169	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	0
1170	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	0
1171	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	2
1172	7|14|4008|4015|4030|4037	any	33	EQP_ARMS	0	0	3	2
1173	1|7|14|4002|4008|4015|4024|4030|4037	any	0	EQP_ARMS	0	0	4	0
1174	1|7|14|4002|4008|4015|4024|4030|4037	any	0	EQP_ARMS	0	0	4	0
1175	1|7|14|4002|4008|4015|4024|4030|4037	any	55	EQP_ARMS	0	0	4	1
1176	1|7|14|4002|4008|4015|4024|4030|4037	any	55	EQP_ARMS	0	0	4	2
1177	1|7|14|4002|4008|4015|4024|4030|4037	any	0	EQP_ARMS	0	0	1	0
1178	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	2
1179	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	1
1180	1|7|14|4002|4008|4015|4024|4030|4037	any	48	EQP_ARMS	0	0	4	2
1181	1|7|14|4002|4008|4015|4024|4030|4037	any	90	EQP_ARMS	0	0	4	2
1182	1|7|14|4002|4008|4015|4024|4030|4037	any	50	EQP_ARMS	0	0	4	2
1183	1|7|14|4002|4008|4015|4024|4030|4037	any	80	EQP_ARMS	0	0	3	0
1184	1|7|14|4002|4008|4015|4024|4030|4037	any	80	EQP_ARMS	0	0	3	0
1185	1|7|14|4002|4008|4015|4024|4030|4037	any	80	EQP_ARMS	0	0	4	2
1186	1|7|14|4002|4008|4015|4024|4030|4037	any	70	EQP_ARMS	0	0	4	2
1187	1|7|14|4002|4008|4015|4024|4030|4037	any	80	EQP_ARMS	0	0	4	0
1188	1|7|14|4002|4008|4015|4024|4030|4037	any	80	EQP_ARMS	0	0	4	1
1189	1|7|14|4002|4008|4015|4024|4030|4037	any	50	EQP_ARMS	0	0	2	3
1190	7|14|4008|4015|4030|4037	any	0	EQP_ARMS	0	0	3	0
1191	7|4008|4030	any	100	EQP_ARMS	0	0	3	0
1192	1|7|14|4002|4008|4015|4024|4030|4037	any	26	EQP_ARMS	0	0	2	0
1193	1|7|14|4002|4008|4015|4024|4030|4037	any	40	EQP_ARMS	0	0	2	0
1194	1|7|14|4002|4008|4015|4024|4030|4037	any	0	EQP_ARMS	0	0	4	0
1195	1|7|14|4002|4008|4015|4024|4030|4037	any	0	EQP_ARMS	0	0	4	0
1196	1|7|14|4002|4008|4015|4024|4030|4037	any	110	EQP_ARMS	0	0	3	0
1197	1|7|14|4002|4008|4015|4024|4030|4037	any	60	EQP_ARMS	0	0	3	0
1198	1|7|14|4002|4008|4015|4024|4030|4037	any	50	EQP_ARMS	0	0	1	0
1199	7|14|4008|4015|4030|4037	any	120	EQP_ARMS	0	0	4	0
1201	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	3
1202	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	4
1203	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	0
1204	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	3
1205	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	4
1206	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	0
1207	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	3
1208	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	4
1209	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	0
1210	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	12	EQP_WEAPON	0	0	2	2
1211	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	12	EQP_WEAPON	0	0	2	3
1212	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	12	EQP_WEAPON	0	0	2	0
1213	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	12	EQP_WEAPON	0	0	2	2
1214	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	12	EQP_WEAPON	0	0	2	3
1215	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	12	EQP_WEAPON	0	0	2	0
1216	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	12	EQP_WEAPON	0	0	2	2
1217	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	12	EQP_WEAPON	0	0	2	3
1218	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	12	EQP_WEAPON	0	0	2	0
1219	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	24	EQP_WEAPON	0	0	3	2
1220	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	24	EQP_WEAPON	0	0	3	3
1221	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	24	EQP_WEAPON	0	0	3	0
1222	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	24	EQP_WEAPON	0	0	3	1
1223	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	24	EQP_WEAPON	0	0	4	0
1224	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1225	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1226	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	24	EQP_WEAPON	0	0	3	2
1227	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1228	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1229	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1230	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1231	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1232	12|4013|4035	any	36	EQP_WEAPON	0	0	4	0
1233	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1234	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1235	18|4019|4041	any	36	EQP_WEAPON	0	0	4	0
1236	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1237	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	36	EQP_WEAPON	0	0	4	0
1238	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	70	EQP_WEAPON	0	0	3	0
1239	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	65	EQP_WEAPON	0	0	3	0
1240	1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|25|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4048|4211|4212	any	0	EQP_WEAPON	0	0	4	0
1241	2|9|16|4003|4010|4017|4025|4032|4039|4048	any	85	EQP_WEAPON	0	0	4	0
1242	2|9|16|4003|4010|4017|4025|4032|4039|4048	any	55	EQP_WEAPON	0	0	4	0
1243	0|23|4001|4023|4045	any	0	EQP_WEAPON	0	0	1	0
1244	6|12|17|25|4007|4013|4018|4029|4035|4040|4211|4212	any	55	EQP_WEAPON	0	0	4	0
1245	0|23|4001|4023|4045	any	30	EQP_WEAPON	0	0	3	1
1246	0|23|4001|4023|4045	any	30	EQP_WEAPON	0	0	3	2
1247	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	0
1248	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	0
1249	0|1|2|3|5|6|7|9|10|11|12|14|16|17|18|19|23|25|4001|4002|4003|4004|4006|4007|4008|4010|4011|4012|4013|4015|4017|4018|4019|4020|4023|4024|4025|4026|4028|4029|4030|4032|4033|4034|4035|4037|4039|4040|4041|4042|4045|4048|4211|4212	any	0	EQP_WEAPON	0	0	1	0
1250	12|4013|4035	any	18	EQP_ARMS	0	0	2	2
1251	12|4013|4035	any	18	EQP_ARMS	0	0	2	3
1252	12|4013|4035	any	33	EQP_ARMS	0	0	3	1
1253	12|4013|4035	any	33	EQP_ARMS	0	0	3	2
1254	12|4013|4035	any	33	EQP_ARMS	0	0	3	0
1255	12|4013|4035	any	33	EQP_ARMS	0	0	3	1
1256	12|4013|4035	any	55	EQP_ARMS	0	0	3	0
