# Generated by tools/export_quest_names.py from Hercules/db/quest_db.conf (GPL-3.0-or-later).
2213	Generic Job Change Quest
2214	Generic Job Change Quest
2215	Generic Job Change Quest
2216	Generic Job Change Quest
2217	Generic Job Change Quest
2218	Wanderer Job Change Quest
2219	Wanderer Job Change Quest
2220	Wanderer Job Change Quest
2221	Wanderer Job Change Quest
2222	Wanderer Job Change Quest
2223	Generic Job Change Quest
2271	Secret in the Woods
2272	Secret in the Woods
2273	Secret in the Woods
2274	Secret in the Woods
2275	Secret in the Woods
2276	Secret in the Woods
2277	Secret in the Woods
2278	Secret in the Woods
2279	Secret in the Woods
2280	Secret in the Woods
2281	Get Rid of Buwaya
2289	Verit Hunting (Nightmare)
2290	Verit Hunting - Cooldown
2291	Mummy Hunting - Cooldown
2292	Mummy Hunting (Nightmare)
2293	Adventurer's Companion
2294	Adventurer's Companion
2295	Adventurer's Companion
2296	Adventurer's Companion
2297	Adventurer's Companion
2298	Adventurer's Companion
2299	Rapid Completion Experience
2300	Training Center: Talk to General Reindeer
2301	Training Center: Leave the boat
2302	Training Center: Formation
3000	Job Change to Bard
3001	Job Change to Bard
3002	Job Change to Bard
3003	Job Change to Bard
3004	Job Change to Bard
3006	Job Change to Crusader
3007	Job Change to Crusader
3008	Job Change to Crusader
3009	Job Change to Crusader
3010	Job Change to Crusader
3011	Job Change to Crusader
3012	Job Change to Crusader
3013	Job Change to Crusader
3014	Job Change to Crusader
3015	Job Change to Crusader
3016	Job Change to Monk
3017	Job Change to Monk
3018	Job Change to Monk
3019	Job Change to Monk
3020	Job Change to Monk
3021	Job Change to Monk
3022	Job Change to Monk
3023	Job Change to Monk
3024	Job Change to Monk
3025	Job Change to Monk
3026	Job Change to Monk
3027	Job Change to Monk
3028	Job Change to Monk - Marathon
3029	Job Change to Monk - Final test
3031	Job Change to Monk - Spiritual Training
3032	Job Change to Monk - Become a Monk
3040	The Curse of Baphomet
3041	The Curse of Baphomet
3042	The Cursed Baphomet Doll
3043	The Gigantic Magestic Goat
3044	The Gigantic Magestic Goat
3045	Sealed Shrine
3046	Sealed Shrine After-effect
3050	Resurrection of Satan Morocc - 1
3051	Resurrection of Satan Morocc - 2
3052	Resurrection of Satan Morocc - 3
3053	Resurrection of Satan Morocc - 4
3054	Resurrection of Satan Morocc - 5
3055	Resurrection of Satan Morocc - 6
3056	Resurrection of Satan Morocc - 7
3060	Kids in Veins - Where's the Little Sis?
3061	Kids in Veins - Find a way to unlock the shackles!
3062	Kids in Veins - Find the Locksmith!
3063	Kids in Veins - Mr. Lockenlock?
3064	Kids in Veins - Organic Chamelepu Soap
3065	Kids in Veins - Soap Ingredients
3066	Kids in Veins - To make a Chamelepu Soap...
3067	Kids in Veins - Camel Appetite Stimulants
3068	Kids in Veins - Getting the Camel Dung
3069	Kids in Veins - Where's the Silk Sand Camel?
3070	Kids in Veins - Silk Sand Camel is gone!
3071	Kids in Veins - Silk Sand Camel is found!
3072	Kids in Veins - 1 lump of Camel dung obtained
3073	Kids in Veins - 2 lumps of Camel dung obtained
3074	Kids in Veins - 3 lumps of Camel dung obtained
3075	Kids in Veins - 4 lumps of Camel dung obtained
3076	Kids in Veins - 5 lumps of Camel dung obtained
3077	Kids in Veins - Go to Ms. Ivory
3078	Kids in Veins - Chamalepu Soap is completed!
3079	Kids in Veins - Making the key mold
3080	Kids in Veins - Bringing the key mold
3081	Kids in Veins - All you need is Steel!
3082	Kids in Veins - The Key is Made!
3083	Kids in Veins - Mr. Lockenlock's key
3085	Call from the commander
3086	Commander's Duty
3087	Report to Rune Midgard
3088	Report to the continent - Accident!
3089	Report to the continent - How to restore
3090	Report to the continent - Location of reports
3091	Report to the continent - Location of reports
3092	Report to the continent - Success to restore!
3093	Report to the continent - Report to the continent
3094	Report to the continent - Return to the expedition
3100	Consolidating Heavy Debt - Lost Bond of Debt
3101	Consolidating Heavy Debt - Strange Heap of Earth
3102	Consolidating Heavy Debt - Bond of Debt Found, but...
3103	Consolidating Heavy Debt - Inventor Dorian
3104	Consolidating Heavy Debt - Repair Materials of Magic Dryer
3105	Consolidating Heavy Debt - Repairing Magic Dryer
3106	Consolidating Heavy Debt - Repairing Magic Dryer Failed
3107	Consolidating Heavy Debt - Repairing Magic Dryer Successful
3108	Consolidating Heavy Debt - Let's Run the Magic Dryer
3109	Consolidating Heavy Debt - Restoring the Bond of Debt
3110	Stolen Diamond - Tracking the Diamond
3111	Stolen Diamond - Leblo's Favor
3112	Stolen Diamond - Wola the Doctor
3113	Stolen Diamond - Wola the Doctor
3114	Stolen Diamond - Wola the Doctor
3115	Stolen Diamond - Leblo's Information
3116	Stolen Diamond - Information from Rogue Investigator
3117	Stolen Diamond - Odd Switches
3118	Stolen Diamond - Diamond Found!
3119	Z Gang Wanted - Wanted Notice
3120	Z Gang Wanted - About Z Gang
3121	Z Gang Wanted - Valdes's Favor
3122	Z Gang Wanted - Information from Valdes
3123	Z Gang Wanted - Marybell's Test
3124	Z Gang Wanted - Challenging Moonho Ahn
3125	Z Gang Wanted - Challenging Moonho Ahn
3126	Z Gang Wanted - Information from Marybell
3127	Z Gang Wanted - Z Gang's Attack
3128	Z Gang Wanted - Z Gang's Attack
3129	Z Gang Wanted - Strange Letter
3130	Z Gang Wanted - Decrypting the letter...
3131	Z Gang Wanted - Code's Broken!
3132	Z Gang Wanted - Find the Z Gang's Agit
3133	Z Gang Wanted - Agit Found!
3134	Z Gang Wanted - Clean Sweep of Z Gang
3135	Nidhoggur's Nest
3136	Nidhoggur's Nest Time Limit
3200	Job changes to Rune knight - Recommendation for Rune knight
3201	Job changes to Rune knight - Secret rendezvous of Rune knight
3202	Job changes to Rune knight - The first test
3203	Job changes to Rune knight - The first test
3204	Job changes to Rune knight - Pass the first test
3205	Job changes to Rune knight - The second test
3206	Job changes to Rune knight - The second test
3207	Job changes to Rune knight - The second test
3208	Job changes to Rune knight - The second test
3209	Job changes to Rune knight - Accumulation of magic energy1
3210	Job changes to Rune knight - Accumulation of magic energy2
3211	Job changes to Rune knight - Accumulation of magic energy3
3212	Job changes to Rune knight - Accumulation of magic energy4
3213	Job changes to Rune knight - The second test
3214	Job changes to Rune knight - The second test
3215	Job changes to Rune knight - Pass the second test
3216	Job changes to Rune knight - The final test
3217	Job changes to Rune knight - The final test
3218	Job changes to Rune knight - Pass the final test
3219	Job changes to Rune knight - The end of all test
3220	Job changes to Rune knight - Waiting time of test
3250	Request - What is this bandage for?
3251	Request - An alligator of Counterattack
3252	Request - My mermaid don't do like this way!
3253	Request - Missing occult mania
3254	Request - A country wants you
3255	Request - A wild boar subjugate operation
3256	Request - Ready for waiting summer
3257	Request - A grudge of women
3258	Request - A material of delicacy
3259	Request - A agony of a doll master
3260	Request - Tiresome flies
3261	Request - Unclean girl
3262	Request - Queer hobby
3263	Request - A mallet of goblin
3265	Request - Missing occult mania
3393	Royal Hunting Competition
3394	Apprentice Hunter - 1
3395	Apprentice Hunter - 2
3396	Experienced Hunter - 1
3397	Experienced Hunter - 2
3399	Insect Monster Hunt
3401	Animal Monster Hunt
3403	Fish Monster Hunt
3405	Dragon Monster Hunt
4000	Sherin's Job Interview
4001	Job Change to Hunter
4002	Job Change to Hunter
4003	Job Change to Hunter
4004	Job Change to Hunter
4005	Job Change to Hunter
4006	Job Change to Hunter
4007	Job Change to Hunter
4008	Job Change to Hunter
4009	Job Change to Hunter
4010	Job Change to Hunter
4011	Job Change to Hunter - Test
4012	Job Change to Hunter
4013	Job Change to Hunter
4133	Iara
4134	Iara
4135	Iara
4154	Homunculus Researcher
4155	Homunculus S Mutation Mission - 1
4156	Homunculus S Mutation Mission - 2
4157	Homunculus S Mutation Mission - 3
4158	Homunculus S Mutation Mission - 4
4159	Homunculus S Mutation Mission - 5
4160	Homunculus S Mutation Mission - 6
4161	Siege Expert
4162	Party Recruiting Expert
4163	Battleground Expert
4164	Memorial Dungeon Expert
4165	Map Expert
4166	Passing Grades
4167	Paradise: Dragon Tail Handling
4168	Paradise: Spring Rabbit Handling
4169	Paradise: Pest Handling
4170	Paradise: Bathory Handling
4171	Paradise: Alarm Handling
4172	Paradise: Babayaga Handling
4173	Paradise: Hyegun Handling
4174	Paradise: Antique Firelock Handling
4175	Paradise: Zipper Bear Handling
4176	Paradise: Earth Petite Handling
4177	Paradise: Rafflesia Handling
4178	Paradise: Venomous Handling
4179	Paradise: Pitman Handling
4180	Paradise: Yellow Novus Handling
4181	Paradise: Solider Handling
4182	Paradise: Freezer Handling
4183	Paradise: Heater Handling
4184	Paradise: Injustice Handling
4185	Paradise: Rybio Handling
4186	Paradise: Dark Priest Handling
4187	Paradise: Stapo Handling
4188	Paradise: Roween Handling
4189	Paradise: Siroma Handling
4190	Paradise: Shinobi Handling
4191	Paradise: Evil Nymph Handling
4192	Paradise: Deviruchi Handling
4193	Paradise: Mineral Handling
4194	Paradise: Kaho Handling
4195	Paradise: Neraid Handling
4196	Paradise: Disguise Handling
4197	Octopus
4198	86-90 Mission Board Timer
4199	86-90 Mission Board Timer
4200	86-90 Mission Board Timer
4201	86-90 Mission Board Timer
4202	86-90 Mission Board Timer
4203	86-90 Mission Board Timer
4204	86-90 Mission Board Timer
4205	86-90 Mission Board Timer
4206	86-90 Mission Board Timer
4207	86-90 Mission Board Timer
4208	86-90 Mission Board Timer
4209	86-90 Mission Board Timer
4210	86-90 Mission Board Timer
4211	86-90 Mission Board Timer
4212	91-99 Mission Board Timer
4213	91-99 Mission Board Timer
4214	91-99 Mission Board Timer
4215	91-99 Mission Board Timer
4216	91-99 Mission Board Timer
4217	91-99 Mission Board Timer
4218	91-99 Mission Board Timer
4219	91-99 Mission Board Timer
4220	91-99 Mission Board Timer
4221	91-99 Mission Board Timer
4222	91-99 Mission Board Timer
4223	91-99 Mission Board Timer
4224	91-99 Mission Board Timer
4225	91-99 Mission Board Timer
4226	91-99 Mission Board Timer
4227	91-99 Mission Board Timer
4229	Devil in the Cave
4254	Fairy with a stomache
4255	Revenge!
4256	An accomplice?
4257	Conspiracy
4258	Eirinn
4259	Bourbon
4260	Bee
4261	Counterattack (1)
4262	Counterattack (2)
4263	Counteroffensive (1)
4264	Counteroffensive (2)
4265	Bookshelf use
4266	????? ??
4267	????? ??
4268	Ninja trainer
4269	Registration at the Academy
4270	Ninja training - stat explanation
4271	Ninja training-explanation about the skills
4272	Ninja training- conversation about the skills
4273	Ninja training- explanation about the weapons
4274	Ninjas training- explanation about job change
4275	Ninja training-Exercise1
4276	Ninja training-Exercise2
4277	Ninja training-Actual battle2
4278	Ninja training-Actual battle1
4279	Ninja training-test
4280	Ninja training-test
4281	Beginner's training-Ninja
4282	Ninja training-exercise1
4283	Ninja training-exercise2
4284	Ninja training-actual battle2
4285	Ninja training-actual battle1
4286	Ninja training-test
4287	Ninja training-test
5000	The Crow of the Fate - 7
5001	King Froggie VII's revenge
5002	The hero of the frogs
5003	Frog Hiding Skill
5004	Food Shortage
5016	Bring me a Research Tool Bag
5017	Revenge of the Reseacher
5018	Revenge of the Reseacher
5019	Bathroom Sample Studying
5020	Sample Researching
5021	Sample Collecting
5022	Sample Collecting
5023	Inspection of the Sample
5024	Eastern Pool Research
5025	Western Pool Research
5026	Southern Pool Research
5027	Northern Pool Research
5028	Inspection of the Sample
5029	Unidentified Creature
5030	The creature's family
5031	The creature's family
5032	The creature's family
5033	The creature's family
5034	News from the family
5035	Help the old man!
5036	Help the old man!
5037	Help the old man!
5038	Help the old man!
5039	Help the old man!
5040	Help the old man!
5041	Help the old man!
5042	Help the old man!
5043	Help the old man!
5044	Help the old man!
5045	Help the old man!
5046	Help the old man!
5047	Help the old man!
5048	Help the old man!
5049	Help the old man!
5050	Help the old man!
5051	Help the old man!
5052	Traditional Weapon
5053	Traditional Weapon
5054	Traditional Weapon
5055	Local Rising - Headless Horse
5056	Local Rising - Tamruan
5057	Local Rising - Ready the Festival
5058	The mood of the players-(1)
5059	The mood of the players-(2)
5060	Cat Shock
5061	Am I scared?
5062	I met Eryu.
5063	I met Stew.
5064	I met Ketchup.
5065	I met Eff.
5066	Scary image-(1)
5067	Scary image-(2)
5068	Collecting complaint
5069	Token of honor
5070	Rock Paper Scissors
5071	Chamchamcham
5072	Kkongnyangkkong
5073	Challenging of flag wave
5074	Cat's Meal
5075	Health food
5076	Enemies
5077	Reaction Training
5078	Light bird food
5079	How to stabilize the mind
5080	Lack of Snack
5081	Banned foods
5082	Cool food
5083	Please come back Eryu-(1)
5084	Please come back Eryu-(2)
5085	Please come back Stew-(1)
5086	Please come back Stew-(2)
5087	Please come back Ketchup-(1)
5088	Please come back Ketchup-(2)
5089	Please come back Eff-(1)
5090	Please come back Eff-(2)
5091	Go Malangdo
5092	Unlocking the Ultimate Mediocrity
5093	Unlocking the Ultimate Mediocrity
5094	Unlocking the Ultimate Mediocrity
5095	Unlocking the Ultimate Mediocrity
5096	Unlocking the Ultimate Mediocrity
5097	Unlocking the Ultimate Mediocrity
5098	Unlocking the Ultimate Mediocrity
5099	Unlocking the Ultimate Mediocrity
5100	Unlocking the Ultimate Mediocrity
5109	Light but Unconfirmed Rumor
5110	The Rumored Character
5111	To the Lab...
5112	Laboratory Restricted Access
5113	[Rest] Lord Knight
5114	[Rest] Paladin
5115	[Rest] High Priest
5116	[Rest] Champion
5117	[Rest] High Wizard
5118	[Rest] Professor
5119	[Rest] Whitesmith
5120	[Rest] Creator
5121	[Rest] Assassin Cross
5122	[Rest] Stalker
5123	[Rest] Sniper
5124	[Rest] Clown
5125	[Rest] Gypsy
5131	Strange Conversation
5132	Family Business-(1)
5133	Family Business-(2)
5134	New path
5135	4 tests
5136	Knowledge test
5137	Survival test
5138	Weapons test
5139	The guy looks familiar!!
5140	Uncertain chilliness
5141	Got a curse!!
5142	Prototype-(1)
5143	Prototype-(2)
5144	Prototype-(2)
5145	Prototype-(3)
5146	Battle test
5147	Gunslinger basic training(1)
5148	Gunslinger basic training(2)
5149	<Battle training request form A>
5150	<Battle training request form B>
5151	<Battle training request form C>
5152	<Battle training request form D>
5153	Refining tutorial (1)
5154	Refining tutorial (2)
5155	Refining tutorial (3)
5156	Refining tutorial (4)
5157	Enchant tutorial (1)
5158	Entchant tutorial (2)
5159	Enchant tutorial (3)
5160	Library Mistake
5161	Low Level collection request[Stand by]
5162	Low Level collection request
5163	Low Level collection request
5164	Low Level collection request
5165	Low Level collection request
5166	Low Level collection request
5167	Low Level collection request
5168	Low Level collection request
5169	Mid-Level collection request[Stand by]
5170	Mid-Level collection request
5171	Mid-Level collection request
5172	Mid-Level collection request
5173	Mid-Level collection request
5174	High level collectiong request[Stand by]
5175	High level collection request
5176	High level collection request
5177	High level collection request
5178	High level collection request
5179	Highest level collection request
5180	Highest level collection request
5181	Highest level collection request
5182	Highest level collection request
5222	Saving the energy crystals
5223	Saving the energy crystals
5224	Saving the energy crystals
5225	Saving energy crystal[Stand by]
5226	Saving energy crystal[Stand by]
5227	Saving energy crystal[Stand by]
5251	wood Supply Mission
5252	[Pending] Wood Supply Mission
5253	Wood Delivery Mission
5254	[Pending] Wood Delivery Mission
5255	Rope Making Mission
5256	[Pending] Rope Making Mission
5257	Rope Delivery Mission
5258	[Pending] Rope Delivery Mission
5259	Brick Making Mission
5260	[Pending] Brick Making Mission
5261	Brick Delivery Mission
5262	[Pending] Brick Delivery Mission
5263	Snack Order
5264	[Pending] Snack Order
5265	Purging the Land (1)
5266	Purging the Land (2)
5267	Purging the Land (3)
5268	Purging the Land (4)
5269	[Pending] Purging the Land
5270	Worker Transport
5271	Worker Transport
5272	Worker Transport
5273	Worker Transport
5274	Worker Transport
5275	[Pending] Worker Transport
6000	Job Change to Taekwon
6001	Job Change to Taekwon
6002	Job Change to Taekwon
6005	Job Change to Soul-Linker
6006	Job Change to Soul-Linker
6007	Job Change to Soul-Linker
6008	Job Change to Soul-Linker
6010	Job Change to Super Novice
6015	A favor from Cougar
6016	A favor from a Suspicious Man
6017	Red Leopard Joe's Reply
6018	Cougar's Madness
6020	Master Miller's Letter
6021	Wise Bull Horn's voucher
6022	Making a voucher
6023	Wise Bull Horn's Favor
6024	Job Change to Gunslinger!
6025	KVM Guillaume
6026	KVM Croix
6027	KVM Indicator
7000	Job Change to Dancer!
7001	Job Change to Dancer!
7002	Job Change to Dancer!
7003	Job Change to Dancer!
7004	Job Change to Dancer!
7005	Job Change to Dancer!
7006	Job Change to Dancer!
7007	Warrior of the Sun, the Moon, and the Stars
7008	Warrior of the Sun, the Moon, and the Stars - Nature
7009	Warrior of the Sun, the Moon, and the Stars - the Altar
7010	Warrior of the Sun, the Moon, and the Stars - Stars?
7011	Warrior of the Sun, the Moon, and the Stars
7012	Pursuing Rayan Moore
7013	Pursuing Rayan Moore
7014	Pursuing Rayan Moore
7015	Pursuing Rayan Moore
7016	Pursuing Rayan Moore
7017	Pursuing Rayan Moore
7018	Pursuing Rayan Moore
7019	Pursuing Rayan Moore
7020	Pursuing Rayan Moore
7021	Pursuing Rayan Moore
7022	Pursuing Rayan Moore
7023	Pursuing Rayan Moore
7024	Pursuing Rayan Moore
7025	Pursuing Rayan Moore
7026	Pursuing Rayan Moore
7027	Pursuing Rayan Moore
7028	Pursuing Rayan Moore
7029	Pursuing Rayan Moore
7030	Pursuing Rayan Moore
7031	Pursuing Rayan Moore
7032	Pursuing Rayan Moore
7033	Pursuing Rayan Moore
7034	Pursuing Rayan Moore
7035	Pursuing Rayan Moore
7036	Pursuing Rayan Moore
7037	Case closed?
7038	Passion for Baked Sweet Potatoes
7039	Dodging the conversation
7040	Dodging the conversation
7041	Politics is for the Politicians
7042	Part-time Job - Tatacho's feed
7043	Part-time Job - Cornus's feed
7044	Part-time Job - Hillthrion's feed1
7045	Part-time Job - Hillthrion's feed2
7046	Part-time Job - warm rugs
7047	Part-time Job - Let's call it a day!
7048	Thanatos Tower - Burled's Favor
7049	Thanatos Tower - Sealed Tower
7050	Thanatos Tower - Sealed Tower
7051	Thanatos Tower - Sealed Tower
7052	Thanatos Tower - Sealed Tower
7053	Thanatos Tower - What they want is..
7054	Myu's Favor - Teach them a lesson!
7055	Myu's Favor - Not the cat!
7056	Messenger - Arc's Favor
7057	Messenger - Arc's Favor
7058	Messenger - Arc's Favor
7059	Messenger - Terra's Whereabouts
7060	Messenger - Terra's Whereabouts
7061	Messenger - Terra's Whereabouts
7062	Messenger - Terra's Whereabouts
7063	Messenger - Terra's Whereabouts
7064	Messenger - Terra's Whereabouts
7065	Messenger - Terra's Whereabouts
7066	Messenger - Prove the Truth
7067	Messenger - Prove the Truth
7068	Messenger - Prove the Truth
7069	Messenger - Too late!
7070	Messenger - Terra's Return
7071	Messenger - Invitation
7074	Rata Hunt
7075	Duneyrr Hunt
7076	Wanted: Dandelion
7077	Collecting Dragon Eggs
7078	Collecting Dragon Eggs
7079	Finding Refined Bradium
7080	Finding Refined Bradium
7081	Helping the Laphine Craftsman
7082	Helping the Laphine Craftsman
7091	An advice of Diora 01
7092	An advice of Diora 02
7093	An advice of Diora 03
7094	An advice of Diora 04
7095	An advice of Diora 05
7096	A proof of new requirement
7097	A proof of new requirement
7098	A proof of new requirement
7099	A proof of new requirement
7100	A message of Bercascell
