1640	Krieger Onehand Staff1
1641	Krieger Onehand Staff2
1642	Staff Of Darkness
1643	Dead Tree Cane
1644	Piercing Staff M
1645	Lich Bone Wand M
1646	Lacryma Stick
1647	Croce Staff
1648	Staff Of Bordeaux
1649	Rafini Staff
1650	P Staff1
1651	P Staff2
1652	Tourist Staff
1653	Staff Of Healing C
1654	Mental Stick
1655	Adventure Staff
1656	Academy Wand
1657	Wand Of Affection
1658	P Staff3
1659	Recovery Light
1660	Wand Of Affection2
1661	Mental Destroyer
1662	Bone Wand 
1663	Staff Of Bordeaux 
1664	Thorn Staff 
1665	Piercing Staff 
1666	Healing Staff 
1667	TE Woe Staff
1668	Sword Stick
1669	Thanos Staff
1670	RWC Memory Staff
1671	Staff Of Evil Slayer
1680	Scarlet Rod
1681	Short Foxtail Staff
1683	Enriched Foxtail Staff
1684	Long Foxtail Staff
1685	Dragonfly Sitting Foxtail Staff
1686	Large Foxtail Staff
1687	Beginner Foxtail Staff
1690	Mysterious Foxtail Staff
1691	Strange God Foxtail Staff
1692	Magical Foxtail Staff
1693	Magical Yellow Foxtail Staff
1694	Foxtail Model
1695	Delicate Foxtail Model
1696	Exquisite Foxtail Model
1697	Exquisite Yellow Foxtail Model
1699	Paradise Foxtail Staff I
1701	Bow
1702	Bow 
1703	Bow  
1704	Composite Bow
1705	Composite Bow 
1706	Composite Bow  
1707	Great Bow
1708	Great Bow 
1709	Great Bow  
1710	CrossBow
1711	CrossBow 
1712	CrossBow  
1713	Arbalest
1714	Kakkung
1715	Arbalest 
1716	Kakkung 
1718	Hunter Bow
1719	Bow Of Roguemaster
1720	Bow Of Rudra
1721	Repeting CrossBow
1722	Balistar
1723	Luna Bow
1724	Dragon Wing
1725	Bow Of Minstrel
1726	Hunter Bow 
1727	Balistar 
1728	Balistar C
1729	Bow Of Rudra C
1730	Burning Bow
1731	Frozen Bow
1732	Earth Bow
1733	Gust Bow
1734	Orc Archer Bow
1735	Kkakkung
1736	Double Bound
1737	Ixion Wing
1738	BF Bow1
1739	BF Bow2
1740	Nepenthes Bow
1741	Cursed Lyre
1742	N Composite Bow
1743	Krieger Bow1
1744	Bow Of Evil
1745	Falken Blitz
1746	Elven Bow
1747	P Bow1
1748	P Bow2
1749	Tourist Bow
1750	Arrow
1751	Silver Arrow
1752	Fire Arrow
1753	Steel Arrow
1754	Crystal Arrow
1755	Arrow Of Wind
1756	Stone Arrow
1757	Immatrial Arrow
1758	Stun Arrow
1759	Freezing Arrow
1760	Flash Arrow
1761	Curse Arrow
1762	Rusty Arrow
1763	Poison Arrow
1764	Incisive Arrow
1765	Oridecon Arrow
1766	Arrow Of Counter Evil
1767	Arrow Of Shadow
1768	Sleep Arrow
1769	Silence Arrow
1770	Iron Arrow
1771	Venom Knife
1772	Holy Arrow
1773	Arrow Of Elf
1774	Hunting Arrow
1775	Siege Arrow S
1776	Siege Arrow A
1800	Fist of Vicious Mind
1801	Waghnakh
1802	Waghnakh 
1803	Knuckle Duster
1804	Knuckle Duster 
1805	Hora
1806	Hora 
1807	Fist
1808	Fist 
1809	Claw
1810	Claw 
1811	Finger
1812	Finger 
1813	Kaiser Knuckle
1814	Berserk
1815	Claw Of Garm
1816	Berserk 
1817	Kaiser Knuckle C
1818	Magma Fist
1819	Icicle Fist
1820	Electric Fist
1821	Seismic Fist
1822	Combo Battle Glove
1823	BF Knuckle1
1824	BF Knuckle2
1825	Horn Of Hilthrion
1826	Krieger Knuckle1
1827	Krieger Knuckle2
1828	Monk Knuckle
1829	Fist C
1830	Sura Rampage
1831	P Knuckle1
1832	Velum Claw
1833	Claw Of Flash
1834	TE Woe Fist
1835	Spartacus
1836	Thanos Knuckle
1839	Scarlet Knuckle
1846	Combo Battle Glove IL
1847	Iron Nail K
1848	Rebeginer SR Nuckle
1862	Burning Knuckle OS
1864	Evt Iron Nail K
1867	Ein 1HKNUCK
1900	Violin of Vicious Mind
1901	Violin
1902	Violin 
1903	Mandolin
1904	Mandolin 
1905	Lute
1906	Lute 
1907	Guitar
1908	Guitar 
1909	Harp
1910	Harp 
1911	Guh Moon Goh
1912	Guh Moon Goh 
1913	Electronic Guitar
1914	Guitar Of Passion
1915	Guitar Of Blue Solo
1916	Guitar Of Vast Land
1917	Guitar Of Gentle Breeze
1918	Oriental Lute
1919	Base Guitar
1920	Berserk Guitar
1921	Guh Moon Gom
1922	Oriental Lute 
1923	BF Instrument1
1924	BF Instrument2
1925	Cello
1926	Harp Of Nepenthes
1927	Krieger Instrument1
1928	Berserk Guitar I
1929	Guitar C
1930	Green Whistle
1931	P String Inst1
1932	TE Woe Guitar
1933	Thanos Violin
1934	Contabass
1935	Ukulele Of Newoz
1936	Ru Blue Violin
1937	Ru Gold Violin
1938	Infinity Violin
1939	Scarlet Viollin
1940	Conch 
1950	Rope
1951	Rope 
1952	Line
1953	Line 
1954	Wire
1955	Wire 
1956	Rante
1957	Rante 
1958	Tail
1959	Tail 
1960	Whip
1961	Whip 
1962	Lariat
1963	Rapture Rose
1964	Chemeti
1965	Whip Of Red Flame
1966	Whip Of Ice Piece
1967	Whip Of Earth
1968	Jump Rope
1969	Bladed Whip
1970	Queens Whip
1971	Electric Wire
1972	Electric Eel
1973	Sea Witch Foot
1974	Carrot Whip
1975	Queen Is Whip
1976	Queens Whip 
1977	BF Whip1
1978	BF Whip2
1979	Stem Of Nepenthes
1980	Whip Of Balance
1981	Krieger Whip1
1982	Phenomena Whip
1983	Rante C
1984	Stem Whip
1985	Rosebine
1986	P Tail1
1987	TE Woe Rope
1988	Thanos Whip
1989	Gymnastics Ribbon
1990	Floral Mic Of Igu
1991	Ru Blue Whip
1992	Ru Gold Whip
1994	Infinity Wire
1995	Scarlet Wire
1996	Wire of Vicious Mind
2000	Destruction Rod
2001	Divine Cross
2002	Krieger Twohand Staff1
2003	Destruction Rod M
2004	Kronos
2005	Dea Staff
2006	G Staff Of Light
2007	Golden Rod Staff
2008	Aqua Staff
2009	Crimson Staff
2010	Forest Staff
2011	Golden Rod Staff2
2012	Aqua Staff2
2013	Crimson Staff2
2014	Forest Staff2
2015	Upg Staff
2016	Velum Arc Wand
2017	Divine Cross 
2018	Metal Staff
2019	TE Woe Two Hand Staff
2020	Jormungand
2021	Ganbantein
2022	Staff Of Geffen
2023	Thanos Rod
2024	Infinity Staff
2025	Scarlet Staff
2026	Staff of Vicious Mind
2039	Wizardy Staff IL
2046	Rebeginer WL Staff
2048	Iron Staff
2051	Survival Staff IL
2054	Evt Iron Staff
2058	Ein BHSTAFF
2101	Guard
2102	Guard 
2103	Buckler
2104	Buckler 
2105	Shield
2106	Shield 
2107	Mirror Shield
2108	Mirror Shield 
2109	Memorize Book
2110	Holy Guard
2111	Herald Of GOD
2112	Novice Guard
2113	Novice Shield
2114	Stone Buckler
2115	Valkyrjas Shield
2116	Angels Safeguard
2117	Arm Guard
2118	Arm Guard 
2119	Improved Arm Guard
2120	Improved Arm Guard 
2121	Memorize Book 
2122	Platinum Shield
2123	Orleans Server
2124	Thorny Buckler
2125	Strong Shield
2126	Guyak Shield
2127	Secular Mission
2128	Herald Of GOD 
2129	Exorcism Bible
2130	Cross Shield
2131	Magic Study Vol1
2132	Shelter Resistance
2133	Tournament Shield
2134	Shield Of Naga
2135	Shadow Guard
2136	Cracked Buckler
2137	Valkyrjas Shield C
2138	Bradium Shield
2139	Flame Thrower
2140	Energy Rune Guard
2141	Freyja SShield7
2142	Freyja SShield30
2143	Freyja SShield60
2144	Freyja SShield90
2145	Time Keepr Shield
2146	Siver Guard
2147	Round Buckler
2148	Rotha Shield
2149	Upg Guard
2150	Upg Buckler
2151	Upg Shield
2152	Anti Demon Shield C
2153	Imperial Guard
2154	Toy Shield
2155	Academy Shield
2156	Bible Of Promise1
2157	Insecticide
2158	Ramor Shield Undead
2159	Sharel Shield
2160	Giant Shield
2161	Geffenia Book Water
2162	Bible Of Promise2
2163	Flow Shield
2164	Sombre Shield
2165	Sol Shield
2166	Exorcism Bible 
2167	Poison Shield
2168	Immuned Shield
2169	Kalasak
2170	Bayani Kalasak
2171	Fox Armguard
2172	Wolf Armguard
2173	Crescent Armguard
2174	Lumiere Shield
2175	Esprit Shield
2176	Dark Book
2177	Shield Of Death
2178	TE Woe Buckler
2179	TE Woe Shield
2180	TE Woe Magic Guard
2181	Hervor
2182	Hervor Alvitr
2183	Impr Angels Safeguard
2185	Magic Reflector
2186	Encyclopedia Revision
2187	Shield Of Gray
2188	Svalinn J
2189	Mad Bunny
2190	Ancient Shield Of Aeon
